door_state,sphone_signal,target,ts
0,0,normal,1556064379
1,1,normal,1556064384
1,1,normal,1556064389
0,0,normal,1556064394
0,0,normal,1556064399
0,0,normal,1556064404
0,0,normal,1556064409
0,0,normal,1556064414
0,0,normal,1556064419
0,0,normal,1556064424
0,0,normal,1556064429
0,0,normal,1556064434
0,0,normal,1556064439
1,1,normal,1556064444
0,0,normal,1556064449
0,0,normal,1556064454
0,0,normal,1556064459
0,0,normal,1556064464
0,0,normal,1556064469
0,0,normal,1556064474
0,0,normal,1556064479
0,0,normal,1556064484
0,0,normal,1556064489
0,0,normal,1556064494
0,0,normal,1556064499
0,0,normal,1556064504
0,0,normal,1556064509
0,0,normal,1556064514
0,0,normal,1556064519
0,0,normal,1556064524
1,1,normal,1556064529
0,0,normal,1556064534
0,0,normal,1556064539
0,0,normal,1556064544
0,0,normal,1556064549
0,0,normal,1556064554
0,0,normal,1556064559
0,0,normal,1556064564
0,0,normal,1556064569
0,0,normal,1556064574
0,0,normal,1556064579
1,1,normal,1556064584
0,0,normal,1556064589
0,0,normal,1556064594
0,0,normal,1556064599
0,0,normal,1556064604
1,1,normal,1556064609
0,0,normal,1556064614
0,0,normal,1556064619
1,1,normal,1556064624
0,0,normal,1556064629
0,0,normal,1556064634
0,0,normal,1556064639
1,1,normal,1556064644
0,0,normal,1556064649
0,0,normal,1556064654
0,0,normal,1556064659
1,1,normal,1556064664
0,0,normal,1556064669
0,0,normal,1556064674
0,0,normal,1556064679
0,0,normal,1556064684
0,0,normal,1556064689
0,0,normal,1556064694
0,0,normal,1556064699
0,0,normal,1556064704
0,0,normal,1556064709
0,0,normal,1556064714
0,0,normal,1556064719
0,0,normal,1556064724
0,0,normal,1556064729
0,0,normal,1556064734
0,0,normal,1556064739
0,0,normal,1556064744
0,0,normal,1556064749
0,0,normal,1556064754
0,0,normal,1556064759
1,1,normal,1556064764
0,0,normal,1556064769
0,0,normal,1556064774
0,0,normal,1556064779
0,0,normal,1556064784
0,0,normal,1556064789
0,0,normal,1556064794
0,0,normal,1556064799
0,0,normal,1556064804
0,0,normal,1556064809
0,0,normal,1556064814
0,0,normal,1556064819
0,0,normal,1556064824
0,0,normal,1556064829
0,0,normal,1556064834
1,1,normal,1556064839
1,1,normal,1556064844
0,0,normal,1556064849
1,1,normal,1556064854
0,0,normal,1556064859
0,0,normal,1556064864
0,0,normal,1556064869
0,0,normal,1556064874
0,0,normal,1556064879
0,0,normal,1556064884
0,0,normal,1556064889
0,0,normal,1556064894
0,0,normal,1556064899
0,0,normal,1556064904
0,0,normal,1556064909
0,0,normal,1556064914
0,0,normal,1556064919
0,0,normal,1556064924
0,0,normal,1556064929
0,0,normal,1556064934
0,0,normal,1556064939
1,1,normal,1556064944
0,0,normal,1556064949
1,1,normal,1556064954
0,0,normal,1556064959
0,0,normal,1556064964
0,0,normal,1556064969
0,0,normal,1556064974
0,0,normal,1556064979
0,0,normal,1556064984
0,0,normal,1556064989
0,0,normal,1556064994
0,0,normal,1556064999
0,0,normal,1556065004
0,0,normal,1556065009
0,0,normal,1556065014
0,0,normal,1556065019
0,0,normal,1556065024
0,0,normal,1556065029
1,1,normal,1556065034
1,1,normal,1556065039
0,0,normal,1556065044
0,0,normal,1556065049
0,0,normal,1556065054
0,0,normal,1556065059
0,0,normal,1556065064
0,0,normal,1556065069
1,1,normal,1556065074
0,0,normal,1556065079
0,0,normal,1556065084
0,0,normal,1556065089
0,0,normal,1556065094
0,0,normal,1556065099
0,0,normal,1556065104
0,0,normal,1556065109
0,0,normal,1556065114
0,0,normal,1556065119
0,0,normal,1556065124
0,0,normal,1556065129
0,0,normal,1556065134
0,0,normal,1556065139
1,1,normal,1556065144
0,0,normal,1556065149
1,1,normal,1556065154
0,0,normal,1556065159
0,0,normal,1556065164
0,0,normal,1556065169
0,0,normal,1556065174
0,0,normal,1556065179
0,0,normal,1556065184
0,0,normal,1556065189
0,0,normal,1556065194
0,0,normal,1556065199
0,0,normal,1556065204
0,0,normal,1556065209
0,0,normal,1556065214
0,0,normal,1556065219
0,0,normal,1556065224
0,0,normal,1556065229
1,1,normal,1556065234
0,0,normal,1556065239
0,0,normal,1556065244
1,1,normal,1556065249
0,0,normal,1556065254
0,0,normal,1556065259
0,0,normal,1556065264
0,0,normal,1556065269
0,0,normal,1556065274
0,0,normal,1556065279
0,0,normal,1556065284
0,0,normal,1556065289
0,0,normal,1556065294
0,0,normal,1556065299
0,0,normal,1556065304
0,0,normal,1556065309
0,0,normal,1556065314
0,0,normal,1556065319
0,0,normal,1556065324
0,0,normal,1556065329
0,0,normal,1556065334
0,0,normal,1556065339
0,0,normal,1556065344
0,0,normal,1556065349
1,1,normal,1556065354
0,0,normal,1556065359
0,0,normal,1556065364
0,0,normal,1556065369
0,0,normal,1556065374
0,0,normal,1556065379
0,0,normal,1556065384
0,0,normal,1556065389
0,0,normal,1556065394
0,0,normal,1556065399
0,0,normal,1556065404
0,0,normal,1556065409
0,0,normal,1556065414
0,0,normal,1556065419
0,0,normal,1556065424
0,0,normal,1556065429
0,0,normal,1556065434
1,1,normal,1556065439
0,0,normal,1556065444
0,0,normal,1556065449
0,0,normal,1556065454
1,1,normal,1556065459
0,0,normal,1556065464
0,0,normal,1556065469
0,0,normal,1556065474
0,0,normal,1556065479
0,0,normal,1556065484
0,0,normal,1556065489
0,0,normal,1556065494
0,0,normal,1556065499
1,1,normal,1556065504
0,0,normal,1556065509
0,0,normal,1556065514
1,1,normal,1556065519
0,0,normal,1556065524
0,0,normal,1556065529
0,0,normal,1556065534
0,0,normal,1556065539
0,0,normal,1556065544
0,0,normal,1556065549
0,0,normal,1556065554
1,1,normal,1556065559
0,0,normal,1556065564
0,0,normal,1556065569
0,0,normal,1556065574
0,0,normal,1556065579
0,0,normal,1556065584
0,0,normal,1556065589
0,0,normal,1556065594
0,0,normal,1556065599
0,0,normal,1556065604
0,0,normal,1556065609
0,0,normal,1556065614
0,0,normal,1556065619
0,0,normal,1556065624
0,0,normal,1556065629
0,0,normal,1556065634
0,0,normal,1556065639
0,0,normal,1556065644
0,0,normal,1556065649
0,0,normal,1556065654
0,0,normal,1556065659
0,0,normal,1556065664
0,0,normal,1556065669
0,0,normal,1556065674
0,0,normal,1556065679
0,0,normal,1556065684
0,0,normal,1556065689
1,1,normal,1556065694
0,0,normal,1556065699
0,0,normal,1556065704
0,0,normal,1556065709
1,1,normal,1556065714
1,1,normal,1556065719
0,0,normal,1556065724
0,0,normal,1556065729
0,0,normal,1556065734
0,0,normal,1556065740
0,0,normal,1556065745
0,0,normal,1556065750
0,0,normal,1556065755
0,0,normal,1556065760
0,0,normal,1556065765
0,0,normal,1556065770
0,0,normal,1556065775
1,1,normal,1556065780
0,0,normal,1556065785
1,1,normal,1556065790
0,0,normal,1556065795
0,0,normal,1556065800
0,0,normal,1556065805
0,0,normal,1556065810
0,0,normal,1556065815
0,0,normal,1556065820
0,0,normal,1556065825
0,0,normal,1556065830
0,0,normal,1556065835
0,0,normal,1556065840
0,0,normal,1556065845
0,0,normal,1556065850
0,0,normal,1556065855
0,0,normal,1556065860
0,0,normal,1556065865
0,0,normal,1556065870
0,0,normal,1556065875
0,0,normal,1556065880
0,0,normal,1556065885
0,0,normal,1556065890
0,0,normal,1556065895
0,0,normal,1556065900
0,0,normal,1556065905
0,0,normal,1556065910
0,0,normal,1556065915
0,0,normal,1556065920
0,0,normal,1556065925
0,0,normal,1556065930
0,0,normal,1556065935
0,0,normal,1556065940
0,0,normal,1556065945
0,0,normal,1556065950
0,0,normal,1556065955
0,0,normal,1556065960
0,0,normal,1556065965
0,0,normal,1556065970
0,0,normal,1556065975
0,0,normal,1556065980
0,0,normal,1556065985
0,0,normal,1556065990
0,0,normal,1556065995
0,0,normal,1556066000
0,0,normal,1556066005
0,0,normal,1556066010
0,0,normal,1556066015
0,0,normal,1556066020
0,0,normal,1556066025
0,0,normal,1556066030
0,0,normal,1556066035
0,0,normal,1556066040
0,0,normal,1556066045
0,0,normal,1556066050
0,0,normal,1556066055
0,0,normal,1556066060
0,0,normal,1556066065
0,0,normal,1556066070
0,0,normal,1556066075
0,0,normal,1556066080
0,0,normal,1556066085
0,0,normal,1556066090
0,0,normal,1556066095
0,0,normal,1556066100
0,0,normal,1556066105
0,0,normal,1556066110
0,0,normal,1556066115
0,0,normal,1556066120
0,0,normal,1556066125
0,0,normal,1556066130
1,1,normal,1556066135
0,0,normal,1556066140
1,1,normal,1556066145
0,0,normal,1556066150
1,1,normal,1556066155
0,0,normal,1556066160
0,0,normal,1556066165
0,0,normal,1556066170
0,0,normal,1556066175
0,0,normal,1556066180
0,0,normal,1556066185
0,0,normal,1556066190
0,0,normal,1556066195
0,0,normal,1556066200
0,0,normal,1556066205
0,0,normal,1556066210
1,1,normal,1556066215
0,0,normal,1556066220
0,0,normal,1556066225
0,0,normal,1556066230
0,0,normal,1556066235
0,0,normal,1556066240
1,1,normal,1556066245
0,0,normal,1556066250
0,0,normal,1556066255
0,0,normal,1556066260
0,0,normal,1556066265
1,1,normal,1556066270
0,0,normal,1556066275
0,0,normal,1556066280
0,0,normal,1556066285
0,0,normal,1556066290
0,0,normal,1556066295
0,0,normal,1556066300
0,0,normal,1556066305
0,0,normal,1556066310
1,1,normal,1556066315
1,1,normal,1556066320
0,0,normal,1556066325
0,0,normal,1556066330
0,0,normal,1556066335
0,0,normal,1556066340
0,0,normal,1556066345
0,0,normal,1556066350
0,0,normal,1556066355
0,0,normal,1556066360
0,0,normal,1556066365
0,0,normal,1556066370
0,0,normal,1556066375
0,0,normal,1556066380
1,1,normal,1556066385
0,0,normal,1556066390
0,0,normal,1556066395
0,0,normal,1556066400
0,0,normal,1556066405
0,0,normal,1556066410
0,0,normal,1556066415
0,0,normal,1556066420
0,0,normal,1556066425
0,0,normal,1556066430
0,0,normal,1556066435
1,1,normal,1556066440
0,0,normal,1556066445
0,0,normal,1556066450
0,0,normal,1556066455
0,0,normal,1556066460
0,0,normal,1556066465
0,0,normal,1556066470
0,0,normal,1556066475
0,0,normal,1556066480
0,0,normal,1556066485
0,0,normal,1556066490
0,0,normal,1556066495
0,0,normal,1556066500
0,0,normal,1556066505
0,0,normal,1556066510
0,0,normal,1556066515
0,0,normal,1556066520
0,0,normal,1556066525
0,0,normal,1556066530
0,0,normal,1556066535
0,0,normal,1556066540
0,0,normal,1556066545
0,0,normal,1556066550
0,0,normal,1556066555
0,0,normal,1556066560
0,0,normal,1556066565
0,0,normal,1556066570
0,0,normal,1556066575
0,0,normal,1556066580
0,0,normal,1556066585
0,0,normal,1556066590
0,0,normal,1556066595
0,0,normal,1556066600
0,0,normal,1556066605
0,0,normal,1556066610
0,0,normal,1556066615
0,0,normal,1556066620
0,0,normal,1556066625
0,0,normal,1556066630
0,0,normal,1556066635
0,0,normal,1556066640
0,0,normal,1556066645
1,1,normal,1556066650
0,0,normal,1556066655
0,0,normal,1556066660
0,0,normal,1556066665
0,0,normal,1556066670
0,0,normal,1556066675
1,1,normal,1556066680
0,0,normal,1556066685
0,0,normal,1556066690
1,1,normal,1556066695
0,0,normal,1556066700
0,0,normal,1556066705
0,0,normal,1556066710
0,0,normal,1556066715
0,0,normal,1556066720
0,0,normal,1556066725
0,0,normal,1556066730
0,0,normal,1556066735
0,0,normal,1556066740
0,0,normal,1556066745
0,0,normal,1556066750
0,0,normal,1556066755
0,0,normal,1556066760
0,0,normal,1556066765
0,0,normal,1556066770
0,0,normal,1556066775
1,1,normal,1556066780
0,0,normal,1556066785
0,0,normal,1556066790
0,0,normal,1556066795
0,0,normal,1556066800
0,0,normal,1556066805
0,0,normal,1556066810
1,1,normal,1556066815
0,0,normal,1556066820
0,0,normal,1556066825
0,0,normal,1556066830
1,1,normal,1556066835
0,0,normal,1556066840
0,0,normal,1556066845
0,0,normal,1556066850
1,1,normal,1556066855
0,0,normal,1556066860
0,0,normal,1556066865
0,0,normal,1556066870
1,1,normal,1556066875
0,0,normal,1556066880
0,0,normal,1556066885
0,0,normal,1556066890
0,0,normal,1556066895
0,0,normal,1556066900
0,0,normal,1556066905
1,1,normal,1556066910
0,0,normal,1556066915
0,0,normal,1556066920
0,0,normal,1556066925
0,0,normal,1556066930
0,0,normal,1556066935
0,0,normal,1556066940
0,0,normal,1556066945
1,1,normal,1556066950
0,0,normal,1556066955
0,0,normal,1556066960
0,0,normal,1556066965
1,1,normal,1556066970
0,0,normal,1556066975
0,0,normal,1556066980
0,0,normal,1556066985
0,0,normal,1556066990
0,0,normal,1556066995
0,0,normal,1556067000
0,0,normal,1556067005
0,0,normal,1556067010
1,1,normal,1556067015
0,0,normal,1556067020
0,0,normal,1556067025
0,0,normal,1556067030
0,0,normal,1556067035
0,0,normal,1556067040
0,0,normal,1556067045
0,0,normal,1556067050
0,0,normal,1556067055
0,0,normal,1556067060
0,0,normal,1556067065
0,0,normal,1556067070
0,0,normal,1556067075
0,0,normal,1556067080
0,0,normal,1556067085
0,0,normal,1556067090
0,0,normal,1556067095
0,0,normal,1556067100
0,0,normal,1556067105
0,0,normal,1556067110
0,0,normal,1556067115
0,0,normal,1556067120
0,0,normal,1556067125
0,0,normal,1556067130
0,0,normal,1556067135
0,0,normal,1556067140
0,0,normal,1556067145
0,0,normal,1556067150
0,0,normal,1556067155
0,0,normal,1556067160
1,1,normal,1556067165
0,0,normal,1556067170
0,0,normal,1556067175
0,0,normal,1556067180
0,0,normal,1556067185
1,1,normal,1556067190
0,0,normal,1556067195
0,0,normal,1556067200
0,0,normal,1556067205
0,0,normal,1556067210
0,0,normal,1556067215
0,0,normal,1556067220
1,1,normal,1556067225
0,0,normal,1556067230
0,0,normal,1556067235
0,0,normal,1556067240
0,0,normal,1556067245
0,0,normal,1556067250
0,0,normal,1556067255
0,0,normal,1556067260
0,0,normal,1556067265
0,0,normal,1556067270
0,0,normal,1556067275
0,0,normal,1556067280
0,0,normal,1556067285
0,0,normal,1556067290
0,0,normal,1556067295
0,0,normal,1556067300
0,0,normal,1556067305
0,0,normal,1556067310
0,0,normal,1556067315
0,0,normal,1556067320
0,0,normal,1556067325
0,0,normal,1556067330
0,0,normal,1556067335
0,0,normal,1556067340
0,0,normal,1556067345
0,0,normal,1556067350
0,0,normal,1556067355
0,0,normal,1556067360
0,0,normal,1556067365
0,0,normal,1556067370
0,0,normal,1556067375
0,0,normal,1556067380
1,1,normal,1556067385
0,0,normal,1556067390
0,0,normal,1556067395
0,0,normal,1556067400
0,0,normal,1556067405
1,1,normal,1556067410
0,0,normal,1556067415
0,0,normal,1556067420
0,0,normal,1556067425
0,0,normal,1556067430
0,0,normal,1556067435
0,0,normal,1556067440
0,0,normal,1556067445
0,0,normal,1556067450
0,0,normal,1556067455
0,0,normal,1556067460
0,0,normal,1556067465
0,0,normal,1556067470
0,0,normal,1556067475
1,1,normal,1556067480
0,0,normal,1556067485
1,1,normal,1556067490
0,0,normal,1556067495
0,0,normal,1556067500
0,0,normal,1556067505
0,0,normal,1556067510
0,0,normal,1556067515
0,0,normal,1556067520
0,0,normal,1556067525
0,0,normal,1556067530
0,0,normal,1556067535
0,0,normal,1556067540
0,0,normal,1556067545
0,0,normal,1556067550
0,0,normal,1556067555
0,0,normal,1556067560
0,0,normal,1556067565
0,0,normal,1556067570
0,0,normal,1556067575
0,0,normal,1556067580
0,0,normal,1556067585
1,1,normal,1556067590
0,0,normal,1556067595
0,0,normal,1556067600
0,0,normal,1556067605
0,0,normal,1556067610
0,0,normal,1556067615
1,1,normal,1556067620
1,1,normal,1556067625
0,0,normal,1556067630
0,0,normal,1556067635
0,0,normal,1556067640
0,0,normal,1556067645
0,0,normal,1556067650
1,1,normal,1556067655
0,0,normal,1556067660
0,0,normal,1556067665
1,1,normal,1556067670
0,0,normal,1556067675
0,0,normal,1556067680
0,0,normal,1556067685
0,0,normal,1556067690
0,0,normal,1556067695
0,0,normal,1556067700
0,0,normal,1556067705
0,0,normal,1556067710
0,0,normal,1556067715
0,0,normal,1556067720
0,0,normal,1556067725
1,1,normal,1556067730
0,0,normal,1556067735
0,0,normal,1556067740
1,1,normal,1556067745
0,0,normal,1556067750
0,0,normal,1556067755
0,0,normal,1556067760
0,0,normal,1556067765
0,0,normal,1556067770
0,0,normal,1556067775
0,0,normal,1556067780
0,0,normal,1556067785
0,0,normal,1556067790
0,0,normal,1556067795
0,0,normal,1556067800
0,0,normal,1556067805
0,0,normal,1556067810
0,0,normal,1556067815
0,0,normal,1556067820
0,0,normal,1556067825
0,0,normal,1556067830
0,0,normal,1556067835
0,0,normal,1556067840
0,0,normal,1556067845
0,0,normal,1556067850
0,0,normal,1556067855
0,0,normal,1556067860
0,0,normal,1556067865
0,0,normal,1556067870
0,0,normal,1556067875
0,0,normal,1556067880
0,0,normal,1556067885
0,0,normal,1556067890
0,0,normal,1556067895
0,0,normal,1556067900
1,1,normal,1556067905
0,0,normal,1556067910
0,0,normal,1556067915
0,0,normal,1556067920
1,1,normal,1556067925
0,0,normal,1556067930
0,0,normal,1556067935
0,0,normal,1556067940
0,0,normal,1556067945
1,1,normal,1556067950
0,0,normal,1556067955
0,0,normal,1556067960
0,0,normal,1556067965
0,0,normal,1556067970
0,0,normal,1556067975
0,0,normal,1556067980
0,0,normal,1556067985
0,0,normal,1556067990
0,0,normal,1556067995
0,0,normal,1556068000
0,0,normal,1556068005
0,0,normal,1556068010
0,0,normal,1556068015
0,0,normal,1556068020
0,0,normal,1556068025
0,0,normal,1556068030
0,0,normal,1556068035
0,0,normal,1556068040
0,0,normal,1556068045
1,1,normal,1556068050
0,0,normal,1556068055
0,0,normal,1556068060
0,0,normal,1556068065
0,0,normal,1556068070
0,0,normal,1556068075
0,0,normal,1556068080
0,0,normal,1556068085
1,1,normal,1556068090
0,0,normal,1556068095
0,0,normal,1556068100
0,0,normal,1556068105
0,0,normal,1556068110
0,0,normal,1556068115
0,0,normal,1556068120
0,0,normal,1556068125
0,0,normal,1556068130
0,0,normal,1556068135
0,0,normal,1556068140
1,1,normal,1556068145
0,0,normal,1556068150
0,0,normal,1556068155
0,0,normal,1556068160
0,0,normal,1556068165
0,0,normal,1556068170
0,0,normal,1556068175
0,0,normal,1556068180
0,0,normal,1556068185
0,0,normal,1556068190
0,0,normal,1556068195
0,0,normal,1556068200
0,0,normal,1556068205
0,0,normal,1556068210
0,0,normal,1556068215
0,0,normal,1556068220
0,0,normal,1556068225
0,0,normal,1556068230
0,0,normal,1556068235
0,0,normal,1556068240
0,0,normal,1556068245
0,0,normal,1556068250
0,0,normal,1556068255
0,0,normal,1556068260
0,0,normal,1556068265
0,0,normal,1556068270
0,0,normal,1556068275
0,0,normal,1556068280
0,0,normal,1556068285
0,0,normal,1556068290
0,0,normal,1556068295
0,0,normal,1556068300
0,0,normal,1556068305
0,0,normal,1556068310
0,0,normal,1556068315
1,1,normal,1556068320
0,0,normal,1556068325
0,0,normal,1556068330
0,0,normal,1556068335
0,0,normal,1556068340
0,0,normal,1556068345
0,0,normal,1556068350
0,0,normal,1556068355
0,0,normal,1556068360
0,0,normal,1556068365
0,0,normal,1556068370
0,0,normal,1556068375
0,0,normal,1556068380
0,0,normal,1556068385
1,1,normal,1556068390
0,0,normal,1556068395
1,1,normal,1556068400
1,1,normal,1556068405
0,0,normal,1556068410
0,0,normal,1556068415
0,0,normal,1556068420
0,0,normal,1556068425
0,0,normal,1556068430
0,0,normal,1556068435
0,0,normal,1556068440
0,0,normal,1556068445
0,0,normal,1556068450
0,0,normal,1556068455
0,0,normal,1556068460
1,1,normal,1556068465
0,0,normal,1556068470
0,0,normal,1556068475
0,0,normal,1556068480
0,0,normal,1556068485
0,0,normal,1556068490
0,0,normal,1556068495
0,0,normal,1556068500
0,0,normal,1556068505
0,0,normal,1556068510
0,0,normal,1556068515
0,0,normal,1556068520
0,0,normal,1556068525
0,0,normal,1556068530
0,0,normal,1556068535
0,0,normal,1556068540
0,0,normal,1556068545
0,0,normal,1556068550
0,0,normal,1556068555
0,0,normal,1556068560
0,0,normal,1556068565
0,0,normal,1556068570
0,0,normal,1556068575
0,0,normal,1556068580
0,0,normal,1556068585
0,0,normal,1556068590
0,0,normal,1556068595
0,0,normal,1556068600
0,0,normal,1556068605
1,1,normal,1556068610
0,0,normal,1556068615
0,0,normal,1556068620
1,1,normal,1556068625
0,0,normal,1556068630
0,0,normal,1556068635
0,0,normal,1556068640
0,0,normal,1556068645
1,1,normal,1556068650
0,0,normal,1556068655
0,0,normal,1556068660
0,0,normal,1556068665
0,0,normal,1556068670
0,0,normal,1556068675
0,0,normal,1556068680
0,0,normal,1556068685
0,0,normal,1556068690
0,0,normal,1556068695
0,0,normal,1556068700
0,0,normal,1556068705
0,0,normal,1556068710
0,0,normal,1556068715
1,1,normal,1556068720
0,0,normal,1556068725
0,0,normal,1556068730
0,0,normal,1556068735
0,0,normal,1556068740
1,1,normal,1556068745
0,0,normal,1556068750
0,0,normal,1556068755
0,0,normal,1556068760
0,0,normal,1556068765
0,0,normal,1556068770
0,0,normal,1556068775
0,0,normal,1556068780
0,0,normal,1556068785
0,0,normal,1556068790
0,0,normal,1556068795
0,0,normal,1556068800
0,0,normal,1556068805
0,0,normal,1556068810
0,0,normal,1556068815
0,0,normal,1556068820
0,0,normal,1556068825
1,1,normal,1556068830
0,0,normal,1556068835
0,0,normal,1556068840
0,0,normal,1556068845
0,0,normal,1556068850
0,0,normal,1556068855
0,0,normal,1556068860
0,0,normal,1556068865
0,0,normal,1556068870
0,0,normal,1556068875
0,0,normal,1556068880
0,0,normal,1556068885
0,0,normal,1556068890
0,0,normal,1556068895
0,0,normal,1556068900
0,0,normal,1556068905
0,0,normal,1556068910
0,0,normal,1556068915
0,0,normal,1556068920
0,0,normal,1556068925
0,0,normal,1556068930
0,0,normal,1556068935
0,0,normal,1556068940
0,0,normal,1556068945
0,0,normal,1556068950
0,0,normal,1556068955
1,1,normal,1556068960
0,0,normal,1556068965
0,0,normal,1556068970
0,0,normal,1556068975
0,0,normal,1556068980
0,0,normal,1556068985
0,0,normal,1556068990
0,0,normal,1556068995
0,0,normal,1556069000
0,0,normal,1556069005
0,0,normal,1556069010
0,0,normal,1556069015
0,0,normal,1556069020
0,0,normal,1556069025
0,0,normal,1556069030
0,0,normal,1556069035
0,0,normal,1556069040
0,0,normal,1556069045
0,0,normal,1556069050
0,0,normal,1556069055
1,1,normal,1556069060
0,0,normal,1556069065
0,0,normal,1556069070
0,0,normal,1556069075
0,0,normal,1556069080
0,0,normal,1556069085
0,0,normal,1556069090
0,0,normal,1556069095
0,0,normal,1556069100
1,1,normal,1556069105
0,0,normal,1556069110
0,0,normal,1556069115
0,0,normal,1556069120
0,0,normal,1556069125
0,0,normal,1556069130
0,0,normal,1556069135
0,0,normal,1556069140
0,0,normal,1556069145
0,0,normal,1556069150
0,0,normal,1556069155
0,0,normal,1556069160
0,0,normal,1556069165
0,0,normal,1556069170
0,0,normal,1556069175
0,0,normal,1556069180
0,0,normal,1556069185
0,0,normal,1556069190
0,0,normal,1556069195
0,0,normal,1556069200
0,0,normal,1556069205
0,0,normal,1556069210
0,0,normal,1556069215
0,0,normal,1556069220
0,0,normal,1556069225
0,0,normal,1556069230
0,0,normal,1556069235
0,0,normal,1556069240
0,0,normal,1556069245
0,0,normal,1556069250
0,0,normal,1556069255
0,0,normal,1556069260
0,0,normal,1556069265
1,1,normal,1556069270
0,0,normal,1556069275
0,0,normal,1556069280
0,0,normal,1556069285
1,1,normal,1556069290
0,0,normal,1556069295
0,0,normal,1556069300
0,0,normal,1556069305
0,0,normal,1556069310
0,0,normal,1556069315
0,0,normal,1556069320
0,0,normal,1556069325
0,0,normal,1556069330
0,0,normal,1556069335
0,0,normal,1556069340
0,0,normal,1556069345
0,0,normal,1556069350
0,0,normal,1556069355
0,0,normal,1556069360
0,0,normal,1556069365
0,0,normal,1556069370
0,0,normal,1556069375
0,0,normal,1556069380
0,0,normal,1556069385
0,0,normal,1556069390
0,0,normal,1556069395
0,0,normal,1556069400
0,0,normal,1556069405
0,0,normal,1556069410
0,0,normal,1556069415
1,1,normal,1556069420
0,0,normal,1556069425
1,1,normal,1556069430
0,0,normal,1556069435
0,0,normal,1556069440
0,0,normal,1556069445
0,0,normal,1556069450
0,0,normal,1556069455
0,0,normal,1556069460
0,0,normal,1556069465
0,0,normal,1556069470
0,0,normal,1556069475
0,0,normal,1556069480
0,0,normal,1556069485
0,0,normal,1556069490
0,0,normal,1556069495
0,0,normal,1556069500
0,0,normal,1556069505
0,0,normal,1556069510
0,0,normal,1556069515
0,0,normal,1556069520
0,0,normal,1556069525
0,0,normal,1556069530
0,0,normal,1556069535
0,0,normal,1556069540
0,0,normal,1556069545
0,0,normal,1556069550
1,1,normal,1556069555
0,0,normal,1556069560
0,0,normal,1556069565
0,0,normal,1556069570
0,0,normal,1556069575
0,0,normal,1556069580
0,0,normal,1556069585
0,0,normal,1556069590
0,0,normal,1556069595
1,1,normal,1556069600
0,0,normal,1556069605
1,1,normal,1556069610
0,0,normal,1556069615
0,0,normal,1556069620
0,0,normal,1556069625
1,1,normal,1556069630
0,0,normal,1556069635
0,0,normal,1556069640
0,0,normal,1556069645
0,0,normal,1556069650
1,1,normal,1556069655
0,0,normal,1556069660
0,0,normal,1556069665
0,0,normal,1556069670
0,0,normal,1556069675
0,0,normal,1556069680
0,0,normal,1556069685
0,0,normal,1556069690
0,0,normal,1556069695
0,0,normal,1556069700
0,0,normal,1556069705
0,0,normal,1556069710
0,0,normal,1556069715
0,0,normal,1556069720
0,0,normal,1556069725
0,0,normal,1556069730
0,0,normal,1556069735
0,0,normal,1556069740
0,0,normal,1556069745
0,0,normal,1556069750
0,0,normal,1556069755
0,0,normal,1556069760
0,0,normal,1556069765
0,0,normal,1556069770
1,1,normal,1556069775
0,0,normal,1556069780
0,0,normal,1556069785
0,0,normal,1556069790
1,1,normal,1556069795
0,0,normal,1556069800
0,0,normal,1556069805
0,0,normal,1556069810
0,0,normal,1556069815
0,0,normal,1556069820
0,0,normal,1556069825
0,0,normal,1556069830
1,1,normal,1556069835
0,0,normal,1556069840
0,0,normal,1556069845
0,0,normal,1556069850
0,0,normal,1556069855
1,1,normal,1556069860
0,0,normal,1556069865
0,0,normal,1556069870
0,0,normal,1556069875
0,0,normal,1556069880
0,0,normal,1556069885
0,0,normal,1556069890
1,1,normal,1556069895
0,0,normal,1556069900
0,0,normal,1556069905
0,0,normal,1556069910
0,0,normal,1556069915
0,0,normal,1556069920
0,0,normal,1556069925
0,0,normal,1556069930
1,1,normal,1556069935
0,0,normal,1556069940
0,0,normal,1556069945
0,0,normal,1556069950
0,0,normal,1556069955
0,0,normal,1556069960
0,0,normal,1556069965
0,0,normal,1556069970
0,0,normal,1556069975
0,0,normal,1556069980
0,0,normal,1556069985
1,1,normal,1556069990
1,1,normal,1556069995
0,0,normal,1556070000
0,0,normal,1556070005
0,0,normal,1556070010
0,0,normal,1556070015
0,0,normal,1556070020
0,0,normal,1556070025
0,0,normal,1556070030
0,0,normal,1556070035
0,0,normal,1556070040
0,0,normal,1556070045
0,0,normal,1556070050
0,0,normal,1556070055
0,0,normal,1556070060
0,0,normal,1556070066
0,0,normal,1556070071
0,0,normal,1556070076
1,1,normal,1556070081
0,0,normal,1556070086
0,0,normal,1556070091
0,0,normal,1556070096
0,0,normal,1556070101
0,0,normal,1556070106
0,0,normal,1556070111
0,0,normal,1556070116
1,1,normal,1556070121
0,0,normal,1556070126
0,0,normal,1556070131
0,0,normal,1556070136
0,0,normal,1556070141
0,0,normal,1556070146
0,0,normal,1556070151
0,0,normal,1556070156
0,0,normal,1556070161
0,0,normal,1556070166
0,0,normal,1556070171
0,0,normal,1556070176
0,0,normal,1556070181
0,0,normal,1556070186
0,0,normal,1556070191
0,0,normal,1556070196
0,0,normal,1556070201
